"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr37","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.42281,0.078661,0.86118,11.948,98.086,0.33842,0.42281,11.713,1.5889,0.92134,0.42361,5.3751,0.31019,0.42281,58.252,6.2658,12.713,0.42281,0.2661,128.32,0.94582,0.41859,0.2661,0.42281,0.9025,6.2658,522.29,14.314,3.725,-0.09386,0.26622,24.47,14.916,14.916,0.41559,1.5889,157.01,0.92134,0.26156,2.9213,0.005366,0.26344,163.11,34.793,0.75693,4.8468,173.77,0.34853,0.21935,11.948,0.078661,0.06704,15.314,15.314,4572.1,0.26156,0.45891,0.73587,0,2.8445,10.491,18.07,20.2,26.411,0
0.1196,0.52821,-0.073331,0.84408,-59.529,0,0.1196,0.89317,1.695,0.47179,0.13695,0.25431,0.10287,0.1196,1105.7,0.3301,1.8932,0.1196,0.070561,35.864,1.2872,0.13186,0.070561,0.1986,0.034036,0.3301,7.5994,-0.1216,4.4352,0.29507,0.078721,109.53,3.3325,2.9671,0.12775,1.695,5.8509,0.51117,0.07537,0.081416,0.094348,0.077792,77.236,41.371,0.71811,0.48993,38.788,0.0771,0.045486,0.75152,0.4703,0.30007,0.78235,0.84766,-1997.4,0.07537,0.25351,0.92993,0.083473,10.177,8.8225,101.27,3.6042,2.8108,0
0.33103,0.061536,0.6071,10.866,103.49,0,0.40813,15.251,2.0793,0.93846,0.41021,6.6323,0.2102,0.40813,51.388,7.1028,16.251,0.40813,0.19628,23.523,0.83269,0.4073,0.1592,0.40813,0.93704,5.85,195.59,1.8321,3.8451,-0.045572,0.19722,13.443,27.152,27.152,0.40851,2.0793,0.28365,0.93846,0.19646,2.5578,0.004702,0.19588,89.741,66.218,2.4703,8.688,29.274,0.37835,0.18196,10.866,0.061536,0.03683,2.8321,2.8321,4249.9,0.19646,0.35274,0.8073,0,15.517,5.5121,10.802,33.79,6.275,0
0.22112,0.50442,0.2932,1.6204,-35.974,0,0.22112,0.98248,2.3077,0.49558,0.23783,0.4679,0.11849,0.22112,673.36,0.54206,1.9825,0.22112,0.095821,78.036,1.3974,0.23516,0.095821,0.42923,0.49539,0.54206,14.071,1.2518,3.7117,0.14089,0.095821,83.709,4.3603,4.0851,0.24705,2.3077,8.5556,0.52742,0.10706,0.38045,0.058492,0.1019,92.685,14.648,0.44819,0.57642,87.392,0.18285,0.079237,1.5181,0.47258,0.22934,2.1159,2.2518,1509.5,0.10706,0.44619,0.90446,0.064246,4.6773,24.918,74.748,4.8831,9.8524,0
0.098368,0.60316,0.095067,1.1762,-11.049,0.22771,0.12494,0.54852,1.032,0.33085,0.12494,0.23157,0.035541,0.12494,1540.7,0.23691,1.6579,0.12494,0.031074,17.487,1.1931,0.12293,0.024466,0.27993,0.33085,0.19286,0.31554,0.26016,4.2722,0.12726,0.031074,50.546,7.2211,0.20381,0.12293,4.0544,6.9437,0.3945,0.030576,0.20938,0.14075,0.030576,47.354,29.868,0.51069,0.81919,18.046,0.10497,0.02611,1.0521,0.53951,0.13848,0.90538,1.0796,1779.1,0.031012,0.29732,0.96899,0.19238,20.873,12.221,48.979,7.4522,11.002,0
0.031909,0.44572,0.29465,1.665,103.57,0.2214,0.03907,1.1543,1.0744,0.51452,0.03907,0.088182,0.10721,0.03907,2616.2,0.13952,2.2436,0.03907,0.06736,80.76,0.3052,0.042741,0.055013,0.27556,0.51452,0.12345,0.7917,1.1234,4.5057,0.68988,0.06736,299.56,1.2185,0.095891,0.042741,0.58647,229.48,0.51717,0.073688,0.14271,0.22251,0.073688,424.44,343.68,0.24863,1.3754,86.769,0.019625,0.033835,1.6551,0.44307,0.82071,1.9617,1.9718,9440.5,0.069246,0.062016,0.93075,0.005161,4.5196,1.062,278.81,1.3091,2.2114,0
-0.1817,1.0289,0.004605,1.014,-32.88,-0.028123,-0.1817,-0.028118,1.1915,-0.028931,-0.17576,-0.55327,-0.13776,-0.1817,-2288,-0.15953,0.97188,-0.1817,-0.1525,24.29,1.1204,0,-0.1525,-0.1817,-0.20982,-0.15953,0,0.006904,3.7026,0.84052,-0.30499,111.03,3.2873,1.0492,0.010515,1.1915,0.39967,0.60589,0.008825,0.15151,1.9537,0,86.771,62.481,-2.2915,0.77257,26.808,-0.017555,-0.014734,0.32365,0.32841,0.3042,-0.043376,0.9084,23.216,0.093931,6.2804,0.91286,-21.942,15.027,5.8418,100.6,3.6281,1.7864,0
0.077948,0.67052,-0.2419,0.63211,-156.74,0.22669,0.081706,0.48898,1.0958,0.32787,0.081706,0.12426,0.090838,0.081706,1921.9,0.18992,1.4914,0.081706,0.058283,75.756,1.4905,0.11932,0.055602,0.2335,0.32787,0.18431,0.9327,-0.41394,4.6976,0.47427,0.058283,187.6,1.9456,0.17795,0.11932,1.4209,9.5882,0.34088,0.085112,0.015079,0.13364,0.085112,105.63,29.876,0.2679,0.18959,83.017,0.073679,0.052557,0.61985,0.65752,0.51398,0.56107,0.58332,-12056,0.087465,0.23774,0.91254,0.039654,4.8181,12.217,171.19,2.1321,2.399,0
0.14136,0.80301,0.14016,1.1745,6.0845,0,0.17635,0.24532,2.1562,0.19699,0.17798,0.21961,0.084621,0.17635,1606.4,0.22722,1.2453,0.17635,0.081789,17.283,0.9596,0.17798,0.06556,0.17635,0.17923,0.18364,109.39,2.4663,3.4494,0.31921,0.082544,148.77,2.4534,2.4534,0.18607,2.1562,12.301,0.19699,0.086298,0.14894,0.14541,0.082543,139.41,122.13,1.3846,1.0474,18.915,0.17187,0.079711,1.1745,0.80301,0.4076,3.4663,3.4663,394.48,0.086298,0.71758,0.91822,0,21.119,2.9886,135.93,2.6851,37.941,0
0.033054,0.6709,0.23709,1.4507,5.7166,0,0.036958,0.49054,2.0629,0.3291,0.061074,0.070249,0.023758,0.036958,4996.3,0.073055,1.4905,0.036958,0.017915,32.277,1.5278,0.048429,0.016023,0.06885,0.22635,0.067236,2.0082,1.0011,3.7042,0.32521,0.02503,94.939,3.8446,3.0148,0.040351,2.0629,4.7418,0.45158,0.01956,0.043216,0.36974,0.023476,131.01,98.73,0.18119,1.1039,32.921,0.036374,0.017632,1.1375,0.52609,0.26011,1.3897,1.9068,1199.8,0.01956,0.10044,0.97752,0.37214,11.308,3.6969,93.082,3.9213,8.7109,0
0.18591,0.48879,0.17148,1.5395,-1.1282,0,0.18735,1.0459,0.94585,0.51121,0.19814,0.58946,0.21445,0.18735,879.58,0.41497,2.0459,0.18735,0.19808,36.466,1.2126,0.19544,0.19656,0.18735,0.50644,0.41202,18.114,0.33578,4.9241,0.51678,0.20949,154.91,2.3562,1.5321,0.19695,0.94585,2.3561,0.67878,0.20823,0.24943,0.077248,0.20663,158.23,121.77,1.9674,1.2422,46.057,0.17996,0.19026,1.0011,0.31784,0.42441,1.001,1.3292,14399,0.20823,0.36367,0.8083,0.3278,10.009,2.9975,122.65,2.9759,1.8521,0
0.077181,0.55225,0.29015,1.5298,10.456,-0.016728,0.094193,0.81076,1.5501,0.44775,0.10304,0.17197,0.073386,0.094193,1772,0.20598,1.8108,0.094193,0.060766,58.998,1.2286,0.095027,0.049791,0.20815,-0.016728,0.17518,10.735,1.7897,4.8027,0.35627,0.060766,149.67,2.4413,2.4213,0.21434,1.5501,129.47,0.45228,0.13828,0.002502,0.16065,0.061304,196.97,137.97,0.30804,1.0723,68.393,0.075464,0.048684,1.5172,0.54772,0.40961,2.7617,2.7897,1.5298,0.13828,0,0.85426,0.010132,6.1866,2.6455,128.97,2.8301,9.561,0
0.2866,0.41897,0.21361,1.6624,-23.519,0.059381,0.2866,1.3868,2.4111,0.58103,0.30433,0.88875,0.1476,0.2866,429.71,0.84941,2.3868,0.2866,0.11886,51.875,1.2126,0.30433,0.11886,0.54886,0.30928,0.84941,17.163,0.46044,3.3847,0.17342,0.12519,55.835,6.5371,5.0315,0.30309,2.4111,1.9957,0.67794,0.12571,0.015345,0.03738,0.12622,80.404,28.528,0.83634,0.59974,59.334,0.23505,0.097486,1.2795,0.32247,0.15297,1.2524,1.4613,518,0.12571,0.49326,0.88113,0.16678,7.0361,12.794,48.816,7.477,5.1973,0
0.22817,0.30795,0.70453,3.422,51.122,0.043615,0.27219,2.2473,2.2661,0.69205,0.27241,0.93575,0.12329,0.27219,402.3,0.90727,3.2473,0.27219,0.12012,63.241,1.309,0.23977,0.10069,0.27219,0.27179,0.76433,1105.9,153.66,3.2861,-0.031472,0.12021,51.652,7.0665,6.6749,0.21057,2.2661,441.67,0.69205,0.092923,1.3762,0.041564,0.10581,95.855,32.615,0.58115,2.0723,69.719,0.23257,0.10263,3.2324,0.29088,0.14151,150.94,150.94,1361.6,0.092923,0.32971,0.88339,0,5.7716,11.191,46.853,7.7904,494.24,0
0.084515,0.6829,0.11756,1.1785,2.1693,0,0.11101,0.46434,3.3524,0.3171,0.12608,0.16855,0.043947,0.11101,1691.9,0.21574,1.4643,0.11101,0.033114,10.668,1.0247,0.12608,0.025211,0.19234,0.28797,0.17694,8.3657,0.52522,3.3138,0.18056,0.036955,73.196,4.9866,4.8094,0.068045,3.3524,27.934,0.34138,0.020298,0.11781,0.14017,0.03761,76.061,65.393,0.86253,1.0297,10.889,0.089768,0.026777,1.1366,0.65862,0.20054,1.4167,1.5252,242.1,0.020298,0.26652,0.96749,0.076563,34.213,5.5817,71.71,5.09,14.978,0
-0.059146,0.46593,0.38298,2.7799,34.913,0,-0.059146,1.1462,3.2924,0.53407,-0.03463,-0.27489,-0.006263,-0.059146,-8246.9,-0.044259,2.1462,-0.059146,-0.017964,6.9095,1.3508,-0.035424,-0.017964,-0.059146,0.49869,-0.044259,-1.4449,0.95301,3.1503,0.10183,-0.017073,23.961,15.233,7.0347,0.01472,3.2924,2.1639,0.78169,0.004471,0.63756,5.0097,-0.010759,51.102,44.193,-0.94899,2.4902,6.9405,-0.073949,-0.02246,1.2838,0.21517,0.065645,1.329,1.9452,541.32,0.004471,-0.11075,1.0178,0.46365,52.826,8.2593,23.853,15.302,8.193,0
0.15929,0.44352,0.20894,1.5086,-42.861,0.2998,0.15929,1.0425,1.1116,0.46236,0.15929,0.38778,0.12929,0.15929,855.39,0.4267,2.2547,0.15929,0.10882,89.723,1.3215,0.15432,0.10882,0.2998,0.46236,0.4267,1.172,0.54943,4.2952,0.29916,0.10882,113.87,3.2055,0.34795,0.15432,1.4879,7.94,0.4951,0.10543,0.019336,0.079126,0.10543,152.55,62.829,0.44271,0.63271,99.738,0.12436,0.084962,1.3973,0.41078,0.31196,1.2159,1.3019,4122.9,0.10041,0.34452,0.89959,0.070797,4.0681,5.8094,102.43,3.5633,3.8492,0
0.64646,0.21894,0.59725,3.7279,123.85,0,0.64646,3.5674,2.3671,0.78106,0.64726,2.9526,0.2894,0.64646,116.65,3.1289,4.5674,0.64646,0.2731,2.115,1.1039,0.64616,0.2731,1.1944,0.56857,3.1289,805.87,3.2493,3.4344,0.06294,0.27344,46.389,7.8682,7.8682,0.64442,2.3671,3.3015,0.78106,0.27224,0.33845,0.010658,0.27297,114.43,112.31,47.13,3.6652,2.9062,0.60756,0.25667,3.7279,0.21894,0.12709,4.2493,4.2493,1623.8,0.27224,0.82768,0.72737,0,172.58,3.2499,33.76,10.812,12.878,0
0.17427,0.73512,0.07721,1.105,-15.285,0.65738,0.21913,0.33478,1.0848,0.2461,0.21913,0.29808,0.095551,0.21913,1049.3,0.34786,1.3603,0.21913,0.081879,24.057,0.90531,0.22963,0.065116,0.81691,0.2461,0.28683,0.93076,0.41142,4.1886,0.26267,0.081879,108.76,3.3561,0.31237,0.22963,2.7107,3.91,0.2461,0.085804,0.049206,0.090783,0.085804,105.86,81.799,0.98794,0.86508,26.096,0.19304,0.072132,1.105,0.73512,0.29796,1.3114,1.3114,1191.9,0.078133,0.7081,0.92187,0,15.172,4.4622,100.26,3.6406,14.261,0
-0.16437,0.67582,-0.12655,0.75663,-63.788,0,-0.15423,0.47986,1.3024,0.3243,-0.11197,-0.2966,-0.042417,-0.15423,-4465,-0.081746,1.4797,-0.15423,-0.11842,29.273,1.0251,-0.11209,-0.1262,-0.15423,0.039526,-0.096747,-2.6523,-0.20864,3.9434,0.51767,-0.099878,134.02,2.7235,2.0956,-0.11379,1.3024,1.9133,0.47534,-0.087371,0.007667,-1.7197,-0.086059,109.14,79.87,-1.5736,0.55575,26.921,-0.21107,-0.16206,0.58217,0.51999,0.36717,0.53465,0.78366,-1111,-0.087371,-0.50685,1.1182,0.46575,12.469,4.5699,145.73,2.5047,2.1472,0
0.11218,0.53421,0.33378,1.7155,-26.167,0.041416,0.13412,0.87193,2.8001,0.46579,0.18663,0.28749,0.068196,0.13412,1021.1,0.35745,1.8719,0.13412,0.0479,67.153,1.1863,0.14259,0.040062,0.14936,0.4617,0.31637,2.7155,1.6714,4.6893,0.18613,0.052986,64.206,5.6848,4.9645,0.14797,2.8001,4.4347,0.53009,0.052846,0.043509,0.089292,0.050925,101.68,34.524,0.21775,0.61122,70.899,0.085764,0.030629,1.4981,0.46652,0.17591,2.3325,2.6544,16323,0.052846,0.24083,0.95384,0.13804,5.4354,10.572,60.813,6.002,14.021,0
0.13546,0.35016,0.32469,2.0713,19.818,0.20109,0.17649,1.806,1.0975,0.63238,0.17649,0.58232,0.10626,0.17649,530,0.68868,2.8558,0.17649,0.077768,33.749,1.0664,0.19422,0.059689,0.26921,0.63238,0.57151,0.93921,0.87228,4.5009,0.15093,0.077768,53.497,6.8228,0.55466,0.19422,2.2762,8.8784,0.67945,0.085578,0.040201,0.04447,0.085578,99.005,65.256,0.64556,1.3789,37.038,0.12956,0.057089,1.7928,0.30309,0.14657,1.6989,1.8254,10290,0.088826,0.21421,0.91117,0.074439,10.815,5.5933,48.745,7.4879,6.097,0
0.32984,0.64486,0.31387,1.5004,11.846,0,0.40844,0.55073,3.2349,0.35514,0.41821,0.65122,0.13642,0.40844,533.36,0.68434,1.5507,0.40844,0.12626,24.548,1.6627,0.41729,0.10196,0.40844,0.3421,0.56245,42.703,5.3261,3.5835,0.13849,0.12651,80.924,4.5104,4.3869,0.40591,3.2349,281.22,0.35514,0.12548,0.32075,0.047752,0.129,83.485,58.937,1.5161,1.1536,28.07,0.38443,0.11884,1.4593,0.6272,0.22171,6.0265,6.0265,1202.9,0.12548,0.92876,0.87449,0,14.869,6.193,70.769,5.1576,54.893,0
0.022584,0.46788,0.11531,1.3544,-110.1,-0.004317,0.030656,1.1373,0.63428,0.53211,0.056874,0.094208,0.063246,0.030656,4257.1,0.08574,2.1373,0.030656,0.048331,141.99,1.255,0.050836,0.035605,0.12291,0.46532,0.068487,1.9389,0.20619,5.6843,0.71462,0.064414,266.97,1.4117,0.98184,0.1894,0.63428,1.3978,0.67088,0.2986,0.050222,0.25866,0.080147,244.21,102.22,0.091525,0.59609,196.05,0.041376,0.065232,0.94195,0.32541,0.70835,0.95143,1.1995,1.3544,0.2986,0.042442,0.74801,0.26079,2.5705,3.5709,187.26,1.9492,1.1341,0
0.15872,0.6629,-0.29653,0.43738,-66.306,0.17099,0.15872,0.50853,2.1915,0.3371,0.15872,0.30116,0.072426,0.15872,1524.4,0.23944,1.5085,0.15872,0.072426,2.5075,0.94214,0,0.072426,0.37069,0.28777,0.23944,0,-0.38536,3.8912,0.29652,0.14485,112.54,3.2434,2.5787,0.042616,2.1915,2.9856,0.40927,0.019446,0.031012,0.01095,0,35.671,33.163,10.543,0.40881,3.2146,0,0,0.34774,0.52705,0.30832,0.43809,0.53188,-2308,0.21998,0.47085,0.77383,0.21408,145.56,11.006,87.781,4.1581,2.848,0
0.056785,0.49024,0.29011,1.5918,-50.783,-0.01492,0.072082,1.0398,3.3229,0.50976,0.089752,0.14703,0.038115,0.072082,1412.8,0.25835,2.0398,0.072082,0.021692,76.324,1.246,0.088098,0.017089,0.072082,0.041866,0.22715,4.9856,1.3208,3.2163,0.14753,0.021692,55.291,6.6014,6.6014,0.086669,3.3229,0.28365,0.50976,0.026082,0.089933,0.11454,0.026512,80.873,4.5494,0.081724,0.17442,78.368,0.033526,0.010089,1.5918,0.49024,0.15148,2.3208,2.3208,477.43,0.026082,0.1114,0.97838,0,4.7823,80.231,53.849,6.7782,15.128,0
0.099137,0.76182,0.27091,1.3761,16.677,0,0.12261,0.31265,3.3715,0.23818,0.13079,0.17021,0.045338,0.12261,1819.1,0.20065,1.3127,0.12261,0.036365,12.021,1.5031,0.13054,0.029404,0.15862,0.20225,0.16984,15.958,30.958,3.7455,0.20201,0.036591,81.164,4.4971,4.2522,0.1321,3.3715,441.67,0.23818,0.039181,0.12765,0.15793,0.038718,97.358,85.337,0.89282,1.2219,12.511,0.10029,0.029745,1.3012,0.72034,0.22237,27.218,27.218,1507.6,0.039181,0.41622,0.9637,0,30.364,4.2772,77.984,4.6805,385.27,0
0.091318,0.38954,0.22148,1.634,20.892,0,0.11606,1.5671,3.204,0.61046,0.17687,0.33224,0.047644,0.11606,931.43,0.39187,2.5671,0.11606,0.036223,5.0619,1.3222,0.155,0.028502,0.22271,0.41465,0.32837,2.5489,0.51601,3.4071,0.11711,0.039274,41.82,8.728,7.8266,0.15519,3.204,13.084,0.65069,0.048438,0.047389,0.067772,0.048377,63.139,58.077,2.0552,1.5068,5.3196,0.11841,0.036956,1.4653,0.34931,0.11457,1.4223,1.516,565.54,0.048438,0.14959,0.96403,0.065901,72.108,6.2847,39.794,9.1722,7.4647,0
0.11696,0.19323,0.64181,4.6033,53.858,0,0.14669,4.1753,1.7678,0.80677,0.16886,0.82353,0.095796,0.14669,416.47,0.87642,5.1753,0.14669,0.082977,83.465,0.97869,0.16813,0.066161,0.31603,0.79459,0.72257,7.5824,3.5643,3.6132,0.019848,0.084907,40.611,8.9877,8.285,0.16691,1.7678,96.462,0.80677,0.094418,0.89603,0.033759,0.095107,136.34,52.876,0.28933,2.3338,92.167,0.14547,0.082288,4.2434,0.17812,0.11126,4.4804,4.4804,2634,0.094418,0.14497,0.91726,0,4.3731,6.9029,36.777,9.9248,9.8173,0
-0.01377,0.27846,0.23683,4.7733,1.0554,-0.01377,-0.013624,2.5908,0.99864,0.72143,-0.013624,-0.21706,0.032521,-0.013624,3323.3,0.10983,3.5912,-0.013624,-0.014486,75.704,1.1694,-0.001424,-0.014642,-0.013624,0.72143,0.10931,-0.015123,0.33814,4.8454,0.29217,-0.014486,24.327,15.004,-0.005114,-0.001424,0.94522,0.48469,0.93713,-0.001514,0.68258,0.21398,-0.001514,99.652,23.947,-0.070593,1.6656,75.601,-0.045631,-0.048521,1.0759,0.062765,0.066649,1.03,1.338,16590,-0.00136,-0.019086,1.0014,0.29898,4.8214,15.242,24.36,14.983,1.3427,0
0.11918,0.34247,0.25759,1.9436,25.571,0.35289,0.15106,1.9143,1.1526,0.65561,0.15106,0.55333,0.16109,0.15106,619.57,0.58912,2.9199,0.15106,0.12061,48.562,1.1681,0.16357,0.095159,0.4422,0.65561,0.49603,1.5053,0.54874,4.6353,0.16027,0.12061,91.7,3.9804,0.4776,0.16357,1.2559,5.2385,0.72509,0.1306,0.58287,0.052549,0.1306,108.26,59.696,0.71524,1.3332,55.971,0.11287,0.09012,1.5493,0.273,0.25123,1.3967,1.5447,11123,0.13238,0.18178,0.86762,0.10597,7.5162,6.1143,79.561,4.5877,2.6681,0
-0.13939,0.62068,0.38182,1.9249,60.024,0,-0.13939,0.61114,1.6652,0.37932,-0.13476,-0.33765,-0.06444,-0.13939,-2111.2,-0.17289,1.6111,-0.13939,-0.083708,6.7983,0.98934,-0.13654,-0.083708,0.18477,0.33797,-0.17289,-29.462,1.8594,3.4479,0.31064,-0.081781,82.52,4.4231,2.942,-0.16114,1.6652,5.3284,0.52264,-0.096767,0.37565,-0.19807,-0.081995,140.19,133.39,-4.4943,1.8497,6.1997,-0.16863,-0.10126,1.2803,0.41283,0.22608,1.8472,2.5451,1071,-0.096553,-0.36748,1.0819,0.37782,53.69,2.7364,90.488,4.0337,8.1094,0
0.003274,0.19519,0.31358,2.6322,8.1467,-0.03102,0.002142,3.5099,0.99139,0.68511,0.002142,0.011148,0.057225,0.002142,969.86,0.37634,5.1231,0.002142,0.001669,80.586,1.022,-0.007707,0.002551,-0.033242,0.68511,0.38215,-0.059517,0.63442,5.3633,0.13836,0.001669,54.158,6.7395,-0.039482,-0.007707,1.3073,72.47,0.68818,-0.006003,0.10439,0.10088,-0.006003,138.09,57.502,0.011553,1.157,79.892,-0.079025,-0.06156,2.5908,0.19213,0.14838,1.3861,1.3923,72393,-0.008686,0.004779,1.0087,0.004477,4.5293,6.3476,54.628,6.6815,2.5971,0
0.16883,0.3829,0.1704,1.445,-17.696,0.30862,0.20677,1.4865,1.0732,0.56917,0.20677,0.54001,0.094466,0.20677,579.7,0.62964,2.6116,0.20677,0.081018,40.663,1.3376,0.213,0.066153,0.38011,0.56917,0.53056,0.89569,0.38145,4.3226,0.13307,0.081018,58.77,6.2107,0.55628,0.213,2.6576,3.6281,0.56917,0.08346,0.11642,0.050899,0.08346,72.756,32.092,0.5938,0.70245,43.64,0.17868,0.070012,1.445,0.3829,0.16101,1.2741,1.2741,3581.7,0.068203,0.29663,0.9318,0,8.9761,11.373,54.762,6.6653,5.7133,0
-0.012424,0.76756,0.20936,1.2883,3.2585,0.25006,-0.012424,0.2254,1.0033,0.17301,-0.012424,-0.017111,0.002236,-0.012424,20077,0.01818,1.3028,-0.012424,-0.001991,8.944,0.96672,0.021,-0.001991,0.25006,0.17301,0.01818,0.03377,3.2419,4.3339,0.11989,-0.001991,42.617,8.5647,0.02736,0.021,6.2519,18.86,0.2145,0.003366,0.027455,0.53262,0.003366,53.556,44.612,-0.081261,1.0778,8.9739,-0.005378,-0.000862,1.2187,0.72607,0.11676,2.6791,3.3216,4516,0.003329,-0.071811,0.99667,0.23982,40.809,8.1817,42.475,8.5933,96.618,0
-0.001412,0.61258,0.20394,1.3525,-59.468,0,-0.001412,0.63243,1.2275,0.38742,0.015091,-0.002441,0.031662,-0.001412,5753.1,0.063445,1.6324,-0.001412,-0.001151,114.97,0.99802,0.013183,-0.001151,0.005471,0.36205,0.063445,0.79884,0.93745,3.6821,0.4661,0.008822,159.65,2.2862,2.159,-0.095088,1.2275,593.27,0.38742,-0.077466,0.1203,0.38195,0.01074,211.97,97.005,-0.003653,0.68421,106.7,-0.027094,-0.022073,1.2773,0.5785,0.43741,1.7808,1.7808,980.84,-0.077466,-0.003645,1.001,0,3.1748,3.7627,172.02,2.1218,5.6422,0
0.017596,0.69491,0.0054,1.0243,-33.763,0.052962,0.020427,0.39201,1.0207,0.27241,0.020427,0.09192,0.043165,0.020427,4208.8,0.086724,1.439,0.020427,0.014631,34.647,1.1103,0.034434,0.012603,0.063256,0.27241,0.08265,0.25173,0.006991,4.3229,0.47963,0.014631,59.298,6.1554,0.049552,0.034434,1.4204,0.20119,0.74509,0.024663,0.10215,0.3076,0.024663,53.574,18.927,0.13277,0.42793,35.363,-0.005404,-0.003871,0.32756,0.22223,0.16246,0.35269,0.96467,113.58,0.020243,0.064594,0.97976,1.7352,10.535,19.284,58.097,6.2826,1.8076,0
0.25096,0.59849,0.001956,1.0034,-76.112,0.39733,0.30866,0.67086,1.2207,0.40151,0.30866,0.53194,0.18319,0.30866,707.54,0.51587,1.6709,0.30866,0.18314,63.602,1.1777,0.30688,0.1489,0.49224,0.40151,0.41946,2.2228,0.004683,4.712,0.29443,0.18314,153.4,2.3794,0.51276,0.30688,1.7236,15.813,0.41975,0.18209,0.17653,0.064099,0.18209,103.91,40.304,0.85453,0.49725,77.639,0.30679,0.18203,0.97278,0.58025,0.42027,0.96101,1.0047,100.81,0.1808,0.62504,0.8192,0.045443,5.7388,9.0563,125.67,2.9045,4.0339,0
0.35117,0.43471,0.20038,1.4695,37.971,0,0.43771,1.3004,2.0252,0.56529,0.44139,1.0255,0.23365,0.43771,335.31,1.0886,2.3004,0.43771,0.21612,3.7229,1.6627,0.4345,0.17339,0.43771,0.42621,0.88948,117.82,0.53751,3.7301,0.2146,0.2178,97.125,3.7581,3.6899,0.4212,2.0252,0.91205,0.56529,0.20798,0.033696,0.03083,0.21454,110.45,106.72,17,1.4211,4.7004,0.399,0.19701,1.4428,0.42683,0.2661,1.5164,1.5164,1076.2,0.20798,0.62122,0.78712,0,98.043,3.4201,76.925,4.7449,5.4326,0
0.26704,0.85482,0.07172,1.2464,-1.1419,0,0.26704,0.16984,1.8974,0.14518,0.26915,0.91747,0.14765,0.26704,1113.7,0.32773,1.1698,0.26704,0.14074,10.545,1.1876,0,0.14074,0.26704,0.13561,0.32773,0,0.11255,3.7179,0.41942,0.28148,83.926,4.3491,1.4809,0.039811,1.8974,0.54938,0.70576,0.020981,0.27446,2.1744,0,54.42,43.875,4.8716,1.0581,15.806,-0.013104,-0.006907,0.4244,0.29106,0.22993,0.22784,1.1076,374.61,0.33285,1.8394,0.67058,3.8612,34.614,8.319,55.991,6.5189,2.9777,0
0.28071,0.11712,0.86687,8.4013,193.98,0,0.34359,7.538,1.9311,0.88288,0.34392,2.9336,0.19043,0.34359,116.25,3.1398,8.538,0.34359,0.17792,1.0035,0.97087,0.31653,0.14536,0.71682,0.86253,2.6029,969.7,54.142,3.3904,-0.37137,0.17798,26.408,13.822,13.822,0.31226,1.9311,265.7,0.88288,0.1617,7.1424,0.01146,0.16391,27.87,26.866,52.875,8.356,1.197,0.29238,0.1514,8.4013,0.11712,0.07235,55.142,55.142,2129.8,0.1617,0.31795,0.82507,0,363.74,13.586,22.138,16.488,120.61,0
0.035926,0.8228,-0.037152,0.93317,-114.85,0,0.046582,0.21536,1.2385,0.1772,0.080583,0.083794,0.060568,0.046582,4003.6,0.091168,1.2154,0.046582,0.037612,95.954,1.2418,0.0454,0.029008,0.075179,0.17283,0.078217,1.3352,-0.077202,4.8062,0.64634,0.062102,170.17,2.1449,1.4492,0.046118,1.2385,0.75266,0.43386,0.037237,0.055578,0.37148,0.036657,143.78,47.826,0.11034,0.34749,99.666,0.016969,0.013701,0.63049,0.55592,0.46623,0.36822,0.90156,-2377.9,0.037237,0.20274,0.96344,1.4484,3.8039,7.6318,163.84,2.2278,2.5736,0
0.085195,0.20364,0.4885,3.3988,53.414,0,0.12888,3.9106,2.2515,0.79636,0.25344,0.63289,0.38496,0.12888,85.757,4.2562,4.9106,0.12888,0.057242,7.8255,1.0411,0.17514,0.037839,0.51265,0.69174,4.0417,1.4061,1.5868,3.3783,0.090446,0.05725,34.168,10.682,10.682,0.076147,2.2515,0.45074,0.79636,0.03382,1.1144,0.007435,0.077788,75.415,67.589,1.7649,3.1618,8.0994,-0.56272,-0.24993,3.3988,0.20364,0.093612,2.5868,2.5868,1167.4,0.03382,0.10698,0.94978,0,46.643,5.4003,33.013,11.056,7.3135,0
